locale	tatoeba_lang	sentence_id	author	added_utc	modified_utc	license	sentence_url	review_state	source_row_sha256	sentence
sw	swh	700389	Alois	2011-01-05 23:43:26	2011-01-05 23:43:26	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/700389	human-contributed-unreviewed	f247259a8f8ed931366fe7081ae79c59b887ee8d3a8e53e9b1799580c5fdab44	Habari gani?
sw	swh	700395	Alois	2011-01-05 23:54:35	2011-01-05 23:54:35	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/700395	human-contributed-unreviewed	1a3a5ce9bf544842fb81a6e4e24153a4617137bdae709c1c5f377965a7e5f3da	Kwa heri, Sayoko.
sw	swh	700396	Alois	2011-01-05 23:58:38	2011-01-05 23:58:38	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/700396	human-contributed-unreviewed	e7026373cf88c8b23cb8e59f14069d6afa43a0770f711cc2ea1d62ce9c6e2ab4	Naomba kulipa!
sw	swh	700398	Alois	2011-01-06 00:03:57	2011-01-06 00:03:57	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/700398	human-contributed-unreviewed	22bbb3eabcc48fe5d4e59eaf592f25e1af6eaff76e428cd95d231ccca021e246	Lala salama, Timmy.
sw	swh	700399	Alois	2011-01-06 00:06:25	2011-01-06 00:06:25	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/700399	human-contributed-unreviewed	8445f9ebc31bf7b22d6dafc5a9299726fffb68778b489b5bb90e756ba3c9c9bb	Habari zako?
sw	swh	700404	Alois	2011-01-06 00:09:35	2011-01-06 00:09:35	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/700404	human-contributed-unreviewed	9e80e7465394b0cfc59b08e26f3ee68992842ba99d8f34f9e14719008dfe5171	Je, unaitwa nani?
sw	swh	700405	Alois	2011-01-06 00:11:39	2011-01-06 00:11:39	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/700405	human-contributed-unreviewed	0d09b84406f7a5e21e6c42d049e18539e9fc63291c419139f202257cc66404df	Mimi ninaitwa Jack.
sw	swh	700409	Alois	2011-01-06 00:16:31	2011-01-06 00:16:31	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/700409	human-contributed-unreviewed	174dc5d8fee575fb2b26de122572ff8d1a4af7b4eda6ac86d8d76cd62b3382e0	Je, unakaa hapa?
sw	swh	719099	Vortarulo	2011-01-21 07:09:50	2011-01-21 07:09:50	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/719099	human-contributed-unreviewed	c3ab3429fb5fdbe9b8f890c53e25f6bdd5d06d560d5ed00ac91fad64d55b1df2	Mawazo ya kijani yasiyokamili yanalala hoi.
sw	swh	842630	riccioberto	2011-04-18 11:20:52	2011-04-18 11:20:52	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/842630	human-contributed-unreviewed	df344279e507b3a4206a9c1939f300ce8b72725a419cc953bca18475390cbc13	Watoto wanakwenda shuleni?
sw	swh	842637	riccioberto	2011-04-18 11:26:02	2011-04-18 11:26:02	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/842637	human-contributed-unreviewed	26fde2437620e4a1357917085af905be07e42e7b914b3e9f26b692a5dd75b7c0	Kichwa kinauma.
sw	swh	842798	riccioberto	2011-04-18 14:29:02	2011-04-18 14:29:02	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/842798	human-contributed-unreviewed	e29c8ed8daf76b99618893e4bca16aac3e97d74d53c72b45b275f6e458c576f8	Usipofahamu, uliza.
sw	swh	868985	MrMbithi	\N	2015-10-09 05:40:35	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/868985	human-contributed-unreviewed	31605aa3d38f8b0290b0333f5cc1593c2b346b7dacc767e8b19fa90fcd1f87a1	Mvulana anaruka.
sw	swh	869021	MrMbithi	\N	2015-10-09 05:41:05	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/869021	human-contributed-unreviewed	6752406f9cf7b3d4b5167999adcc91b11fb6cecc65cbe4a7c02b0c6e3ffa91a1	Farasi anaruka.
sw	swh	869023	ecorralest101	\N	2022-08-05 04:27:50	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/869023	human-contributed-unreviewed	1c1c2b733da9476aa1bc1e50b8dccf8b4301ca6b6c19eaeda79b298c2bd2d493	Msichana anaruka.
sw	swh	869040	ecorralest101	\N	2022-08-05 04:27:52	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/869040	human-contributed-unreviewed	2ac31b1afb40e2c0a7a64bcfcee9d63cb401e2c39d7f8e6e779c620d18d8cc5e	Mbwa anaruka.
sw	swh	869059	MrMbithi	\N	2015-10-09 05:41:36	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/869059	human-contributed-unreviewed	1ebb3760bdd39168d3357c368956d05e9781e88bd373e39e714b4a04779982a3	Nani anasoma?
sw	swh	879707	ecorralest101	\N	2022-08-05 14:17:21	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879707	human-contributed-unreviewed	23d51383ae1230b2f21198f79f6f99b9eae4a2a6286d942501ce0e02bfb86e1f	Je, kuna sababu yoyote?
sw	swh	879709	ecorralest101	\N	2022-08-05 04:28:00	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879709	human-contributed-unreviewed	02335387c04e34683cf96c7bfcd4db11bc8ed55822e44fd52469c202bee4caa9	Kwa nini mambo yanakuwa hivi, Bwana Yusufu?
sw	swh	879715	ecorralest101	\N	2022-08-13 17:42:27	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879715	human-contributed-unreviewed	37566068180c1e518c1485b9a40c1e83b1c432da42f360e48c467e1e0e2ab4b5	Ndiyo, kuna sababu kubwa mbili.
sw	swh	879718	ecorralest101	\N	2022-08-05 14:24:34	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879718	human-contributed-unreviewed	0ffc118edc4956f6d983dc4d275d1136c68f32ad460f890f1cf61165139994fc	Kwanza, wanawake wana wakati mwingi zaidi kuliko wanaume. Pili, wanawake wanafikiri mambo machache zaidi kuliko wanaume.
sw	swh	879722	ecorralest101	\N	2022-08-05 04:28:08	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879722	human-contributed-unreviewed	1208521bf287de8c46c125b1ad3658899dcfc0419c8d287b8cacf739529df5b4	Wanaume wakakwenda kazini.
sw	swh	879724	ecorralest101	\N	2022-08-14 19:29:03	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879724	human-contributed-unreviewed	a864e200921a55331d6eaeb5f822857c5376c99393f31ef448ad1c24ca881877	Wanaume huchoka wakirudi kutoka kazini.
sw	swh	879728	ecorralest101	\N	2022-08-05 14:15:40	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879728	human-contributed-unreviewed	317ba0028607b24e243533c3aeec315e41dacbc62b6c0e657f14450fe0d15640	Pengine husema, "Mimi leo siwezi kwenda shuleni. Nitakwenda kesho."
sw	swh	879731	ecorralest101	\N	2022-08-05 14:18:15	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879731	human-contributed-unreviewed	0d636a3d2eeea8aa9a30bb40a77e004acebac9aa81a96e075119fa470030f76e	Kumbe wanachelewa!
sw	swh	879753	ecorralest101	\N	2022-08-13 17:42:59	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879753	human-contributed-unreviewed	abfbd82541d4062bf5178a31aa398046864140cf9e8334c3f79915e9bc7417b8	Nimesikia kuwa hamli mboga za majani kwenu. Mnasema kuwa ni chakula cha wanyama.
sw	swh	879757	ecorralest101	\N	2022-08-05 14:24:55	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879757	human-contributed-unreviewed	f30b38d55f4535e0b3dfc7c5418c83f40f183e4f63b3daca71732bb2207269e5	Huo ni uongo mtupu.
sw	swh	879759	ecorralest101	\N	2022-08-05 14:15:47	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879759	human-contributed-unreviewed	ea5796199170b9992f3814d9f4b314a0a332b5605bd98413340bc8ad92b72919	Kule watu wanaelewa.
sw	swh	879762	ecorralest101	\N	2022-08-12 17:09:06	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879762	human-contributed-unreviewed	e6d881433e76836d5fabfc4b8b2b7bb28738b346133e04306c96149a663088bf	Wanajua maana ya vitamin ni nini.
sw	swh	879766	ecorralest101	\N	2022-08-05 14:25:14	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879766	human-contributed-unreviewed	30af0b7d8d92aa96eb38ef227f268575525da22f0751381d7400c56252aacf1b	Usipokula chakula cha majani huwezi kupata vitamin.
sw	swh	879770	ecorralest101	\N	2022-08-05 14:16:23	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879770	human-contributed-unreviewed	27468b64748bd1ad247b941c493529957ae5cb9847368730538fa7edb78bdeac	Mimi nilistaajabu sana.
sw	swh	879772	ecorralest101	\N	2022-08-05 14:16:42	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879772	human-contributed-unreviewed	4c877fc343462c5f9652b66d78bd2274bebb6065213aec8618f2c669acf568a9	Nilistaajabu niliposikia kuwa kweli watu hawali mboga za majani.
sw	swh	879777	ecorralest101	\N	2022-08-05 04:28:41	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879777	human-contributed-unreviewed	6427cedd3ff77003f1a3517f178e46286c77a620c6c488b64057ac1b6daa0d5a	Hiyo si kweli hata kidogo.
sw	swh	879779	ecorralest101	\N	2022-08-05 04:28:47	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879779	human-contributed-unreviewed	4978e0a7ac7a9e68f2ae5426b8a25a28106708b01690f8dfd4a9de9b615c4883	Bwana Yusufu, sasa naona wakati unakaribia.
sw	swh	879783	ecorralest101	\N	2022-08-13 17:46:18	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879783	human-contributed-unreviewed	24652b87bba83a3c0083699192ec82bf0e7660e14ac5d02b446b9462b3c2c8e7	Sina budi nikimbilie gari la moshi.
sw	swh	879785	ecorralest101	\N	2022-08-13 15:47:06	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879785	human-contributed-unreviewed	cc9d6e93dc050fc5c66633f35f6ad648f3d903f5d76525d67fa181c613355047	Vema. Ningefurahi sana kama ungeniandikia barua mara tu ufikapo Mwanza.
sw	swh	879790	ecorralest101	\N	2023-02-17 22:18:22	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879790	human-contributed-unreviewed	b5377421c7d4e19dba05e446907bfabcad6f8b8109bccfec67aca745a793d1fe	Unieleze habari zote za safari uliyosafiri.
sw	swh	879792	ecorralest101	\N	2023-02-17 22:18:44	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879792	human-contributed-unreviewed	17a8ee65ca0106a2d71636dfa7734bda2c55d2e4f4b4098317a236e5557a8d2e	Unieleze jinsi utakavyopanda stima kutoka pale Mwanza mpaka Bukoba.
sw	swh	879796	ecorralest101	\N	2022-08-05 14:16:49	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879796	human-contributed-unreviewed	55ce2b7e82d563961915c12712c9e111e0fc68d24fb3f70f06ef401f2a4547dc	Kwaheri bwana. Safiri salama!
sw	swh	879798	ecorralest101	\N	2022-08-05 14:16:51	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879798	human-contributed-unreviewed	9323047b4a0c57fc73ba63bbc5f981fb94b12c343e72b344b46ec21575130cd2	Kwaheri bwana, asante!
sw	swh	879801	ecorralest101	\N	2022-08-05 14:17:10	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879801	human-contributed-unreviewed	b6f823369faf0a50ddb68d788e4048e6a9c364b752eed8100e39bf990ef88504	Wewe mwenyewe utashuhudia.
sw	swh	879805	ecorralest101	\N	2022-08-05 14:19:03	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879805	human-contributed-unreviewed	359b216ae16045a51bf7ea9afebfdb1e135c2ac8ffde692e8e3f67e6c66f0bc1	Omba Mungu uitembelee nchi hiyo siku moja.
sw	swh	879848	ecorralest101	\N	2022-08-05 14:25:54	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879848	human-contributed-unreviewed	864d5c2a95d795a440c34df47cb485fe5f7ca600fbae79b80bcd7d7cfbd910c3	"Baba, kwa nini unavaa nguo safi?" "Kwa sababu ninakwenda kanisani."
sw	swh	879853	ecorralest101	\N	2022-08-05 14:19:27	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879853	human-contributed-unreviewed	b0b9a0aad5a19f7609f88df777bb8efdf376e0cbd041270d48b23a9d0ea38274	"Daudi, unataka twende kanisani?" "Hapana, baba. Sitaki leo. Nitakwenda kesho peke yangu."
sw	swh	879855	ecorralest101	\N	2022-08-05 14:19:37	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879855	human-contributed-unreviewed	1fdc70c035037d25e224da8cc65103c7424ed4a6e2a985a1ae8ca3189d1ad749	Lakini mama yako anakwenda pia.
sw	swh	879859	ecorralest101	\N	2022-08-13 17:47:29	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879859	human-contributed-unreviewed	55bacdcf1791edfdf435292d3ef4d72b997bf86917767d046672e1fe29fe9173	Ijapokuwa nitakaa nyumbani peke yangu, sitakwenda mahali popote siku ya leo.
sw	swh	879861	ecorralest101	\N	2022-08-05 14:20:18	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879861	human-contributed-unreviewed	682c1ea676404e9a6c03f55b4051a050dcebcb365a6ee79680a1b01180627095	Sitaki ndizi zozote.
sw	swh	879865	ecorralest101	\N	2022-08-05 14:20:27	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879865	human-contributed-unreviewed	6888f8f934b0b435e559a20d18af17cb104e390ad7d056ca7093efaa6703ff4e	Sitaki maziwa yoyote.
sw	swh	879868	ecorralest101	\N	2022-08-05 14:19:48	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879868	human-contributed-unreviewed	e763a3fe0035adf864abb1184b0418034cd3eb71d72f758334a5044a0395f65b	Sitaki watu wo wote.
sw	swh	879873	ecorralest101	\N	2022-08-12 17:09:37	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879873	human-contributed-unreviewed	a06eced51f11e1801a81544740a6c09fb44155dba2698fef1e80e5770c6ad167	Hatukuona michezo yo yote.
sw	swh	879875	ecorralest101	\N	2022-08-12 17:09:40	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879875	human-contributed-unreviewed	59c698e7d8631a957185d214a21cc656f3b9823609af43494dc882f36309ca15	Hatukuona watoto wo wote.
sw	swh	879879	ecorralest101	\N	2022-08-12 17:09:49	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879879	human-contributed-unreviewed	0778c03e853eb28aa6356e0f2aede56ca683ce4d55dcca01800fdc570874a149	Yeye hana jamaa ye yote.
sw	swh	879882	ecorralest101	\N	2022-08-12 17:09:47	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879882	human-contributed-unreviewed	73f58d53850e276f7c7d99ffab6ddc7c927943d76f2148396b5dcbfe91460c64	Yeye hana rafiki ye yote.
sw	swh	879887	ecorralest101	\N	2022-08-12 17:09:54	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879887	human-contributed-unreviewed	b3a7741317d68c6600b798c049dcb4183b3cf6dc2c3c963219e0d1c10f42d688	"Nitakwenda sokoni mchana. Na wewe je?" "La, mimi sitakwenda."
sw	swh	879891	ecorralest101	\N	2022-08-12 17:10:03	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879891	human-contributed-unreviewed	8c951d6c33e024502784a3a3da7535317e03828837f205282972802da7c64240	"Nitanunua nyumba mpya. Na wewe je?" "La, mimi sitanunua."
sw	swh	879893	ecorralest101	\N	2022-08-12 17:10:10	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879893	human-contributed-unreviewed	31105dddc3c5f96ce5fae581ea06002867d0e896a7d919480d478bfb99cb4edd	"Juma atalipa ada ya shule. Na Hamisi je?" "La, yeye hatalipa."
sw	swh	879896	ecorralest101	\N	2022-08-12 17:10:48	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879896	human-contributed-unreviewed	0c05eaf9574a82bd5114d46182bd08e8c3996725b09735b50940b11e7b72f75c	"Juma atawasaidia rafiki zake. Na Hamisi je?" "La, yeye hatawasaidia."
sw	swh	879901	ecorralest101	\N	2022-08-12 17:10:59	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879901	human-contributed-unreviewed	ab038e806b7877c41e5c660ed0072f55a18d11aa2a3143e7cefa127199c0bb1c	"Rafiki zangu watajifunza Kinyamwezi. Na wako je?" "La, wao hawatajifunza."
sw	swh	879903	ecorralest101	\N	2022-08-05 14:21:22	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879903	human-contributed-unreviewed	0991e6fe9480a1a7521f42826499b3314f15e87caa1f2e69c5247fe1febd7dd2	"Utakwenda sokoni na Juma?" "La. Nitakwenda peke yangu."
sw	swh	879908	ecorralest101	\N	2022-08-05 14:21:29	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879908	human-contributed-unreviewed	c0960e585c26e75dcb140054346380a639e4b234f8b24e3802510a9ab399263f	"Juma atakwenda sokoni na Hasani?" "La. Atakwenda peke yake."
sw	swh	879910	ecorralest101	\N	2022-08-05 14:21:39	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879910	human-contributed-unreviewed	d4aab98ae3cccad63a50215d20e283280daf414737c68f09ac65c0290ccca7c2	"Watoto watakaa nyumbani na mama yao?" "La. Watakaa peke yao."
sw	swh	879913	ecorralest101	\N	2022-08-05 14:21:57	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879913	human-contributed-unreviewed	c8ee7b1e1f0c45167846dd43e32a1d748c08c734e382c7a4c7c9fcc3b63cc7d2	"Wachukuzi watakuja na bwana wao?" "La. Watakuja peke yao."
sw	swh	879916	ecorralest101	\N	2022-08-05 14:22:03	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/879916	human-contributed-unreviewed	fdb54c9e94d0e202f615d6b50534d4a3b1bf1a406ebf5fb1608e849c86cbeaa6	"Wataka chungwa hili?" "Hapana, sitaki chungwa lo lote."
sw	swh	922293	zvaigzne	2011-06-03 11:24:32	2011-06-04 15:18:20	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/922293	human-contributed-unreviewed	784d903e5ace530d6dfaa7a0d1bf9d95eb59da2e6157d1e4213dd46c040ef8b3	Magdalena na Ania ni marafiki wazuri
sw	swh	944592	mayok	2011-06-19 10:52:21	2011-06-19 10:52:21	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/944592	human-contributed-unreviewed	8637b676d07c9f0da079769af41acc705a87209894bff5e6da47bfd928f12f5c	Nilijisikia vibaya.
sw	swh	949068	ecorralest101	2011-06-22 01:01:02	2023-02-17 22:18:45	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/949068	human-contributed-unreviewed	5e208de0d019a75a79f671f265edd58bce451fc3b0c2f14aeb9b0ee0fa551d5e	Lazima kupumzika laurels yetu!
sw	swh	1005343	ellasevia	2011-07-24 03:01:11	2011-07-24 03:01:11	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/1005343	human-contributed-unreviewed	3b18a3567088b441197c2a7ede5464ebd42466feca4c608a0d2126cb0c64ed4f	Yeye hakusoma kitabu.
sw	swh	1033003	riccioberto	2011-08-08 17:28:45	2011-08-08 17:28:45	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/1033003	human-contributed-unreviewed	11d055f787e485684387ba2ec17806b42d40303ed5aa9892f6fe69cae7d1b650	Paka ni jamii ya wanyama.
sw	swh	1057969	Sprachprofi	2011-08-21 23:58:36	2011-08-21 23:58:36	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/1057969	human-contributed-unreviewed	3d0ed04d64b857f65f116f71f645d34b4db7c131a43c64eef18ed39d60d5c780	Kama ningejua, ningekwenda.
sw	swh	1057973	Sprachprofi	2011-08-22 00:00:22	2011-08-22 00:00:22	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/1057973	human-contributed-unreviewed	75998505bb3398044e1a2596ea882fd362d061a1d2828c0d7ab0c5df39579cef	Kama ningejua, nisingekuja.
sw	swh	1057980	Sprachprofi	2011-08-22 00:05:08	2011-08-22 00:05:08	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/1057980	human-contributed-unreviewed	f535fc2d66e2663168df2a1303b79931de8c081e091a67b50c2ebed9b7bb0e82	Bora usingekwenda hapo.
sw	swh	1057982	Sprachprofi	2011-08-22 00:07:13	2011-08-22 00:07:13	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/1057982	human-contributed-unreviewed	46dcc6eccd8f50a7849c765979f416abb0089fbed2e7cab90b54a63bfb8bf848	Kama angekaa nyumbani, asingepata taabu.
sw	swh	1057984	Sprachprofi	2011-08-22 00:09:29	2011-08-22 00:09:29	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/1057984	human-contributed-unreviewed	8fb005dc588f10e8f40df1869910dde6288683386976db0c1a4316d62774230e	Sijui niambie nini...
sw	swh	1108645	megamanenm	2011-09-16 09:12:06	2011-09-16 09:12:06	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/1108645	human-contributed-unreviewed	9da5fa12e528d1a786edf34eaadc855969e21e4b33a60e7072cbe9b4a9058395	Hamjambo nyumbani?
sw	swh	1108698	megamanenm	2011-09-16 09:20:30	2011-09-16 09:20:30	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/1108698	human-contributed-unreviewed	3ff6c87d72368113cd27486f7c68b49a847cf21873c277ca7b6dbfc86dd9bcf6	Tutaonana kesho!
sw	swh	1108727	megamanenm	2011-09-16 09:27:07	2011-09-16 09:27:07	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/1108727	human-contributed-unreviewed	c6763fb1d533159ef12d43dfbac2a3c716418131cd3a59bfa73ac25ea701fc41	Mimi ni mwalimu.
sw	swh	1108764	megamanenm	2011-09-16 09:34:23	2011-09-16 09:34:23	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/1108764	human-contributed-unreviewed	2beaf25695d2b0651e86451d09eda6e39e18e3c7d2f7330cd6b6c93c81214a99	Mimi si mjinga.
sw	swh	1108784	megamanenm	2011-09-16 09:41:28	2011-09-16 09:41:28	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/1108784	human-contributed-unreviewed	1f878ce8f9acc19bcbe5cee29e0941d13b02c5b3d15f0a43b19e69a6cf8895ae	Hawaji leo.
