locale	tatoeba_lang	sentence_id	author	added_utc	modified_utc	license	sentence_url	review_state	source_row_sha256	sentence
de	deu	90	cburgmer	\N	2010-02-15 09:07:07	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/90	human-contributed-unreviewed	7a0c16188ba84ff99e618dbace2294cabb114ef7354afc6cf3e14d7f87db7f1e	Das war ein böses Kaninchen.
de	deu	91	ludoviko	\N	2010-10-14 10:58:54	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/91	human-contributed-unreviewed	04deb9edf89a9f613b6deea6223387f0afe1d6f9fe2ff0dc06d9e484e8343b86	Ich war in den Bergen.
de	deu	93	ludoviko	\N	2010-10-14 10:59:37	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/93	human-contributed-unreviewed	93adcf198eb84de3017e382220d57a98109bd26e23eac3a3e04513ed7fddcc87	Ich weiß nicht, ob ich Zeit dazu habe.
de	deu	94	MUIRIEL	\N	2010-05-22 20:03:17	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/94	human-contributed-unreviewed	66f0bb04969767acbb24239f1a12f6698edfbdbaad8adc9d2726badc6727268a	Aus irgendeinem Grund hat das Mikrofon gerade nicht funktioniert.
de	deu	95	ludoviko	2008-02-03 21:21:27	2010-10-14 11:01:22	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/95	human-contributed-unreviewed	82ac2a6d755b4fc72bf22b946ceb89010117ba13fe1b7ac19167bb5640624b4b	Letztendlich muss jeder selbst lernen.
de	deu	96	cburgmer	\N	2010-02-15 09:04:32	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/96	human-contributed-unreviewed	52adb2ecf8f9cc3f5049ad9c8feecc610efcdc436bd7d37e153803eeab70f0af	Die Ausbildung in dieser Welt enttäuscht mich.
de	deu	97	MUIRIEL	2008-04-17 17:49:22	2010-10-14 14:39:41	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/97	human-contributed-unreviewed	c544461b5e7e442f43ce31f5fa9c16f4e96cb64259fb18203f8441e76db01c3e	Zum Lernen sollte man nicht gezwungen werden. Zum Lernen sollte man ermutigt werden.
de	deu	98	MUIRIEL	2008-05-11 12:15:22	2010-10-14 14:40:26	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/98	human-contributed-unreviewed	eddb3c1fce0da15c82b1eb7ad82ac2b9de435899a70c67b16f61f2417fbe5dec	Es ist eine schwere Aufgabe, zwischen "richtig" und "falsch" zu unterscheiden, aber man muss es tun.
de	deu	99	ludoviko	2008-05-11 12:16:58	2010-10-14 11:01:55	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/99	human-contributed-unreviewed	ac41950055ceadb783ae18b02f9519d511431ebe921abe891996354cfb066c5f	Das wird nichts ändern.
de	deu	100	Safari	\N	2011-01-08 00:16:48	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/100	human-contributed-unreviewed	d3f7448e103e2bd2ed8e96cb235e6d516053fac024280c54f1ff5c670ed6e92e	Das wird 30 € kosten.
de	deu	101	ludoviko	\N	2010-11-20 08:41:50	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/101	human-contributed-unreviewed	0f5cf9621809d23e1f506ca68ebc0a42341ea5b7b3cc9b5037ad95159de4c157	Ich verdiene 100 Euro pro Tag.
de	deu	102	ludoviko	\N	2010-10-14 12:12:26	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/102	human-contributed-unreviewed	ee53d2371b61e0c0746100508e014e2a9debbd1901731659abc880cd1938fe8a	Es kann sein, dass ich bald aufgebe und stattdessen ein Nickerchen mache.
de	deu	103	ludoviko	\N	2014-11-05 12:42:43	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/103	human-contributed-unreviewed	43292043e430efd1cdef17b07bd3c8283f9af8604c208b937712784d25caebc4	Das liegt daran, dass du nicht allein sein willst.
de	deu	104	ludoviko	\N	2010-10-14 12:15:01	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/104	human-contributed-unreviewed	41614003620d65e82851e8ae4186de6165e29b06427d42d5df08218136f9c7a5	Das wird nicht passieren.
de	deu	105	ludoviko	\N	2010-10-14 12:15:55	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/105	human-contributed-unreviewed	ba7c480b00c3cf3c8829ec116481e00df4b8f14ffaaa327e6f6b6a49584139f5	Manchmal kann er ein seltsamer Junge sein.
de	deu	106	ludoviko	\N	2010-10-14 12:16:30	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/106	human-contributed-unreviewed	b5a48bd21f92bcd7c259746452c6a0d248a70ebcdb6d3bddcc73a9e69ab69678	Ich werde mir Mühe geben, dich nicht beim Lernen zu stören.
de	deu	107	ludoviko	\N	2010-10-14 12:18:53	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/107	human-contributed-unreviewed	59cfbb7d2a6805e40f4c424f99679a13699ea18e3edfd7eca3c0a20872aba0d3	Ich kann mich nur fragen, ob es für alle anderen dasselbe ist.
de	deu	108	ludoviko	\N	2010-10-14 12:19:17	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/108	human-contributed-unreviewed	029134a8719dabc02387f6e68e31ce852c756ece4ac1c208b080f298fac84bf7	Ich vermute, das ist anders, wenn du darüber längerfristig nachdenkst.
de	deu	109	Dorenda	\N	2010-05-17 18:56:06	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/109	human-contributed-unreviewed	901c9197bf79c0cf0e0f73f1f4648144b067267a189b528b60597f258946c865	Mach dir keine Sorgen.
de	deu	110	MUIRIEL	\N	2010-05-03 14:20:36	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/110	human-contributed-unreviewed	1f469cae5d294aa0a274d68ea65556262f51f2e1af4025a5b16130121dff8e61	Ich vermisse dich.
de	deu	111	ludoviko	\N	2010-10-14 12:19:34	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/111	human-contributed-unreviewed	cb6c4e4fc876e379f4156739b3b039c05207e45e283e0d4f528429d31d48cabd	Ich werde sie morgen anrufen, wenn ich zurückkomme.
de	deu	112	ludoviko	\N	2010-10-14 12:20:03	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/112	human-contributed-unreviewed	8ead494abac3d5a9aa7fd1bfe105f0e0ed58acd60b7e7aa8ae0c83a07d5699f5	Ich mochte mysteriöse Charaktere schon immer mehr.
de	deu	113	ludoviko	\N	2010-10-14 12:20:14	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/113	human-contributed-unreviewed	ca7c8081156bd4c8dec1ceadb9c9497de14f8e44f38ccd3da66df107cfce9c94	Du solltest schlafen.
de	deu	115	ludoviko	\N	2010-10-14 12:20:23	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/115	human-contributed-unreviewed	1e2993ba85276568e615d530fb16434b159fd033a76300e9cfbc7acfbdecd00c	Ich sagte ihnen, sie sollen mir ein neues Ticket schicken.
de	deu	116	ludoviko	\N	2010-10-14 12:20:29	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/116	human-contributed-unreviewed	fdcb96efa3a56530857814abc30ebf67d6fc7540dcd1f66a332a3783b1926bf4	Du bist so ungeduldig mit mir.
de	deu	117	ludoviko	\N	2010-10-14 12:20:37	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/117	human-contributed-unreviewed	9e013a39ddbb666f3449e9f6420d9e4767939b0318cb5811d2bffd600d2927d2	Ich kann so ein Leben nicht leben.
de	deu	118	ludoviko	\N	2010-10-14 12:20:45	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/118	human-contributed-unreviewed	fe759105b3cffe4d2a22ef594258c46e0e552dc01d75b364a3c3f53423fbeaf1	Ich wollte mal Astrophysiker werden.
de	deu	119	ludoviko	\N	2010-10-14 12:20:54	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/119	human-contributed-unreviewed	5bb427611cfabc631d6362e082937a607247e630f33c6c2adc5c9201492de52c	Ich mochte Biologie noch nie.
de	deu	120	ludoviko	\N	2010-10-14 12:21:10	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/120	human-contributed-unreviewed	d14cddbf0f2615dbe104bb974da5095dccd1f1e34e5ee3ccc67f4411aa3e7b8d	Die letzte Person, der ich meine Idee erzählt habe, dachte, ich wäre bekloppt.
de	deu	121	MUIRIEL	\N	2010-10-14 14:40:43	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/121	human-contributed-unreviewed	2bed5d942d3d25b7e3f4bc73e092321603567c790ee9c14b471adca4fcbb61e6	Wenn die Welt nicht so wäre wie sie jetzt ist, könnte ich jedem vertrauen.
de	deu	122	MUIRIEL	\N	2010-10-14 14:40:53	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/122	human-contributed-unreviewed	46a77d13fe58f05b5915a25718e775e8b2fe682ecdcc974a2ba5ffa8eaf9b437	Unglücklicherweise stimmt es.
de	deu	123	MUIRIEL	\N	2014-09-03 23:30:36	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/123	human-contributed-unreviewed	eb3589028adeef5cd9a088b77f8a5f4f66d9edadc584cd0104b045266533aabc	Sie sind zu sehr damit beschäftigt, sich gegenseitig zu bekämpfen, als dass sie sich gemeinsamen Idealen widmen könnten.
de	deu	124	MUIRIEL	\N	2010-06-12 16:12:55	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/124	human-contributed-unreviewed	a3ded645b2c88a6cf00895fe946696a7b2f16da4825fd091b28ee3d82593840d	Die meisten Leute denken, ich sei verrückt.
de	deu	125	MUIRIEL	\N	2010-10-14 14:41:25	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/125	human-contributed-unreviewed	a1ec7799b27c0bafac6aa552425f016c858e9f917b97d95c583789e9b9708c39	Nein, ich bin es nicht, du bist es!
de	deu	126	lilygilder	\N	2010-01-19 19:14:01	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/126	human-contributed-unreviewed	630c56f96791f3bacea1d9d27370770b4fe5dfa99e14b91ade030998a19056b2	Das war mein Satz!
de	deu	127	MUIRIEL	\N	2016-04-05 23:56:09	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/127	human-contributed-unreviewed	65a5c1e7680512d72fb801381c46449e3014b803f48c56be875d5078e683fa86	Er tritt mich!
de	deu	128	MUIRIEL	\N	2010-04-27 12:01:24	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/128	human-contributed-unreviewed	8949a4de92db0f7ac529b56545f917791cdceabfa5be393298017beb9c4b5791	Bist du sicher?
de	deu	129	MUIRIEL	\N	2010-10-14 14:41:39	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/129	human-contributed-unreviewed	7efbe7faf94197db72e0dd0f34630c632143ec18988bf11e3a209fa11e3f3ae2	Dann haben wir ein Problem...
de	deu	130	MUIRIEL	\N	2010-10-14 14:41:47	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/130	human-contributed-unreviewed	89071645617df26605fa8a27ff47d67ddbed621f39a3904f702196a4db1ef47e	Oh, da ist ein Schmetterling!
de	deu	131	MUIRIEL	\N	2010-10-14 14:41:54	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/131	human-contributed-unreviewed	379b8faf4820025259374b1c43ed3a1dcbc7381be3b55493f78f3dad6ab22417	Beeil dich!
de	deu	132	MUIRIEL	\N	2010-10-14 14:42:02	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/132	human-contributed-unreviewed	6d4638e3f0d766a8309be45878fe8c63cf8a9168b9fa15da3a87a1fb54aeb8a9	Es überrascht mich nicht.
de	deu	133	MUIRIEL	\N	2010-10-14 14:42:08	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/133	human-contributed-unreviewed	f12f783fb291d96b5b8ce8dadbf6bf796cf45ac0be3291f25189bfa28d952bc7	Wenn ich so sein könnte...
de	deu	134	MUIRIEL	\N	2010-10-14 14:42:14	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/134	human-contributed-unreviewed	ffdb11a714d5ffd8e51064a3c7f931edbc2ab947dc3c4b9cce66fc6c6df897ad	Aus irgendeinem Grund fühle ich mich nachts lebendiger.
de	deu	135	MUIRIEL	\N	2010-10-14 14:42:21	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/135	human-contributed-unreviewed	1e169ac6086bffc0da8709dba3f2cfa24a5c0fb6df7ae87b41e725d87e59e655	Das kommt auf den Zusammenhang an.
de	deu	136	MUIRIEL	\N	2010-10-14 14:42:27	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/136	human-contributed-unreviewed	2f7888325e9dcbbcf0810f37b6bbde9d0d35777d145a91c087066459fb7183b7	Willst du mich verdammt nochmal auf den Arm nehmen?!
de	deu	137	MUIRIEL	\N	2010-10-14 14:42:34	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/137	human-contributed-unreviewed	b3e53f7fca50adbdc78988e9707a66d88eb4428ec48a328d971e801e7eda267a	Das ist das Dümmste, was ich je gesagt habe.
de	deu	138	MUIRIEL	\N	2010-10-14 14:42:43	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/138	human-contributed-unreviewed	b002b96e08cf0660dcd55fd36f8280fe58be83d8f57d790d8ad727f8ee422041	Ich will nicht erbärmlich sein, ich will cool sein!!
de	deu	139	MUIRIEL	\N	2010-10-14 14:43:04	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/139	human-contributed-unreviewed	9c901d6d99e6ffd4b8cc7b40528e4e370824e7ac02c25c020082472f6f5d38a1	Wenn ich groß bin, will ich ein König sein.
de	deu	140	MUIRIEL	\N	2010-10-14 14:43:11	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/140	human-contributed-unreviewed	6530d6c7387d7a453ebdef8b5d71cb755e2358dfeb4f9d50911eb3e5968aefe7	Es ist wundervoll in Amerika zu sein, wenn man hier ist, um Geld zu verdienen.
de	deu	141	MUIRIEL	\N	2010-10-14 14:43:28	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/141	human-contributed-unreviewed	f9ba6833c46ce21bf62a37a9fa26ec3c13a720d1adf281015aa371525a53b6fd	Ich bin so dick.
de	deu	142	MUIRIEL	\N	2010-10-14 14:43:33	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/142	human-contributed-unreviewed	d97147a8215ce77f03782a1b54107c2448a71a63f7cd7dd67276d809d9a60700	Na und?
de	deu	143	MUIRIEL	\N	2010-10-14 14:43:40	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/143	human-contributed-unreviewed	2f19b3304073e879f3c8ab5245210d8933a16afa87c0e58634277b0245c99eca	Ich werde ihn erschießen.
de	deu	144	MUIRIEL	\N	2010-10-14 14:43:47	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/144	human-contributed-unreviewed	c3d64c42d762ac180688f59ceaee3bcbe8c6160b71775606cfa2c558248c1a7b	Ich bin kein echter Fisch, ich bin nur ein einfaches Plüschtier.
de	deu	145	MUIRIEL	\N	2010-10-14 14:43:54	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/145	human-contributed-unreviewed	cdb9744b5fd30c1aa64e804673cd3c5af96c907a6b9e5fc1f1766e50b0a384a9	Ich sag's ja nur!
de	deu	146	MUIRIEL	\N	2010-10-14 14:44:06	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/146	human-contributed-unreviewed	4bc2b538a865ef1ccb7c13232140a7f89305cfe20c77c3a1accb0e2ef71d09d6	Wahrscheinlich war es das, was ihre Entscheidung beeinflusst hat.
de	deu	147	MUIRIEL	\N	2010-10-14 14:44:19	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/147	human-contributed-unreviewed	77f9ba9255698c4b25b349293f6378265c9fd03e2a83ed63c3943be94d723afc	Ich habe mich immer gefragt, wie es wäre, Geschwister zu haben.
de	deu	148	MUIRIEL	\N	2010-10-14 14:44:30	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/148	human-contributed-unreviewed	61548b488bb538cb21d182746fa3fe3e3cfd40a701d3cd577ef6579fe1a4cc55	Das hätte ich gesagt.
de	deu	149	MUIRIEL	\N	2010-10-14 14:44:54	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/149	human-contributed-unreviewed	fbcccff73fd9108d26e8865e3d6350e65110d81a6e5328ea3a9e8013a15588b8	Es würde ewig dauern, alles zu erklären.
de	deu	150	MUIRIEL	\N	2015-03-05 13:25:11	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/150	human-contributed-unreviewed	d092727de028d48327caf72bddd3d20f5d4ad8f8e8ea794b8ec162a04fd727f7	Es liegt daran, dass du ein Mädchen bist.
de	deu	151	MUIRIEL	\N	2010-10-14 14:48:26	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/151	human-contributed-unreviewed	2cb647570248068610c93bc8a03fb1df9cb2db0e145a562d423e1828683fd023	Manchmal kann ich es nicht vermeiden, Gefühle zu zeigen.
de	deu	152	MUIRIEL	\N	2010-10-14 14:48:38	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/152	human-contributed-unreviewed	8598a668f3a9cc6cb0fb27fbd417df89269d7fb348cb5c1eda95c46ae6283acc	Es ist ein Wort, für das ich gerne einen Ersatz finden würde.
de	deu	153	MUIRIEL	\N	2010-10-14 14:48:48	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/153	human-contributed-unreviewed	608e0b4f9eb6851c48d5e325fa55f3b1e71c07398e3ab14a89a64f0ebdcd8820	Das wäre etwas, das ich programmieren sollte.
de	deu	154	MUIRIEL	\N	2010-10-14 14:48:57	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/154	human-contributed-unreviewed	c1e6b500e6ef2641c182217b68aa329c6a21739e5fe4078ddd1830afe8abe65d	Ich beabsichtige nicht, selbstsüchtig zu sein.
de	deu	155	MUIRIEL	\N	2010-10-14 14:49:07	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/155	human-contributed-unreviewed	b6a1c8c054bd3046a0387c12d40e9ad1636fb7ef2908457f0337bf4aa432d3a9	Lass uns über das Schlimmste, das passieren könnte, nachdenken.
de	deu	156	MUIRIEL	\N	2011-02-21 22:11:47	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/156	human-contributed-unreviewed	cec02616d79e958e0124cf68ae4ef096c3e772c2527cc6d7f738153615cd4623	Wie viele enge Freunde hast du?
de	deu	157	MUIRIEL	\N	2013-02-24 21:56:01	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/157	human-contributed-unreviewed	3994bf02e50ed56be4eaa974410ffdb166d068ed2271fff96c4816354094987c	Ich bin vielleicht asozial, aber das heißt nicht, dass ich nicht mit Leuten rede.
de	deu	158	MUIRIEL	\N	2010-10-14 14:49:34	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/158	human-contributed-unreviewed	b6bc60e9ad356857cc2598ea037836a0ea5a68e427cd4da15ddf1497754c7997	Das ist immer so gewesen.
de	deu	159	MUIRIEL	\N	2010-10-14 14:49:46	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/159	human-contributed-unreviewed	f8d42ee8efc019b06fb77d75592d23259d011cac045211efc634a53e0580817e	Ich denke, es ist am besten, nicht unhöflich zu sein.
de	deu	160	MUIRIEL	\N	2010-10-14 14:49:52	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/160	human-contributed-unreviewed	3321775c8ff53334aed4d61b1103ccd36177fc3bd88ae27641e55fb4c7985cc0	Man kann immer Zeit finden.
de	deu	161	MUIRIEL	\N	2010-10-14 14:49:59	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/161	human-contributed-unreviewed	a8da4bfa570ca307a0836733f96e77f848d07dd34fac838e21d77c4ce63b5b62	Ich wäre unglücklich, aber ich würde keinen Selbstmord begehen.
de	deu	162	MUIRIEL	\N	2010-10-14 14:50:06	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/162	human-contributed-unreviewed	2d6031eb912729bc82c9a764890ae8499eef380dbb51ad5acf17dc371eaf34bc	Damals im Gymnasium bin ich jeden Morgen um 6 Uhr aufgestanden.
de	deu	163	MUIRIEL	\N	2010-10-14 14:50:13	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/163	human-contributed-unreviewed	51116c1d8c6060f974968643e5c374f19ee9fb46bdf597e08ceb52df912c8c85	Als ich aufgewacht bin, war ich traurig.
de	deu	164	ludoviko	\N	2010-10-25 00:12:38	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/164	human-contributed-unreviewed	e2232252c140677608e7bc5f494f9b9c0541c8334684aaa3fb321491be3d64e3	Das ist am Ende einigermaßen erklärt.
de	deu	165	MUIRIEL	\N	2010-10-14 14:50:35	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/165	human-contributed-unreviewed	4950a48ebf14e87e039c68ce09e6008b9c2b61ec3207752cb8d47d6a5ae9b1cc	Ich dachte, du würdest gerne neue Sachen lernen.
de	deu	166	MUIRIEL	\N	2010-10-14 14:51:39	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/166	human-contributed-unreviewed	fc3ef33dec7e450b8a840a6d69685c8860f5a1f4cd2b17de9bd8c6ccc817bcd7	Die meisten Menschen schreiben über ihr Alltagsleben.
de	deu	167	MUIRIEL	\N	2010-10-14 14:51:48	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/167	human-contributed-unreviewed	f3f7c91ac2f2fa64f1767aef113641c51b7e93e12f7507601ac73532d83db31a	Wenn ich dir ein Marshmallow schicken könnte, Trang, würde ich es tun.
de	deu	168	MUIRIEL	\N	2010-10-14 14:51:56	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/168	human-contributed-unreviewed	ebef5c2d2fa69f9861feabd07fab9c7f2f9907e4344b6b25c47e9b6b8921eaa5	Um das zu tun, musst du Risiken eingehen.
de	deu	169	MUIRIEL	\N	2010-10-14 14:52:05	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/169	human-contributed-unreviewed	06b6b5c4c5111d42ea1a31c0f63c3ea90f786d0cf6806af28bfe79345bb7ac29	Jeder Mensch, der allein ist, ist allein, weil er Angst vor den anderen hat.
de	deu	170	MUIRIEL	\N	2010-06-01 22:19:04	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/170	human-contributed-unreviewed	a8a1e81b4c0950f4078a26cc612a48700d0f33ba1d3c242083535ee097217146	Warum fragst du?
de	deu	171	MUIRIEL	\N	2010-10-14 14:52:21	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/171	human-contributed-unreviewed	8ea01493ff04adc15b7b95877e4e178e10e79b3841530111798d7b780aafc0db	Ich bin kein Künstler. Ich hatte niemals das Zeug dazu.
de	deu	172	MUIRIEL	\N	2010-10-14 14:52:28	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/172	human-contributed-unreviewed	843572e7e5d0ba158a4d445a43bacf826fb611d53a53a04fb2ff937e8c16a761	Ich kann es ihr jetzt nicht sagen. Das ist nicht mehr so einfach.
de	deu	173	MUIRIEL	\N	2011-06-03 21:11:34	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/173	human-contributed-unreviewed	927e873a7752e6c3ae03be554b15d99d96df7f67f4dda510a4e75f782ae25d67	Ich bin ein Mensch, der viele Fehler hat, aber diese Fehler können leicht korrigiert werden.
de	deu	174	MUIRIEL	\N	2010-10-14 14:52:46	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/174	human-contributed-unreviewed	c8ec3d7f47edd85d27e05c98616bd92745979745d2419f307ad4c338e706a54c	Immer, wenn ich etwas finde, das mir gefällt, ist es zu teuer.
de	deu	175	MUIRIEL	\N	2010-10-14 14:52:54	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/175	human-contributed-unreviewed	49989648d602c8fe57bb354bdff1a6ceb2c672126debdeedd7c9b85545a76d1b	Wie lange bist du geblieben?
de	deu	176	MUIRIEL	\N	2010-10-14 14:53:09	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/176	human-contributed-unreviewed	7f8e4279c7f4139f7000d8f16685d5fd86058570bdf76b3c0694ebcad86df012	Vielleicht wird es für ihn genauso sein.
de	deu	177	MUIRIEL	\N	2010-10-14 14:54:10	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/177	human-contributed-unreviewed	403bf0cc76646490c95aa90e2cd3c52ba5ab75bf0df9624492bfc6e4cbcacb59	Unschuld ist eine schöne Sache.
